owners,eng_cap,price,depreciation,mileage,power,coe_left,omv,arf,model_seats,model_weight_kg,model_engine_cyl,model_fuel_cap_l,premium,years_since_reg,model_body_Convertible,model_body_Coupe,model_body_Crossover,model_body_Hatchback,model_body_Large Cars,model_body_Midsize Cars,model_body_Minivan,model_body_Not Available,model_body_Roadster,model_body_SUV,model_body_Sedan,model_body_Two Seaters,model_body_Wagon,model_transmission_type_CVT,model_transmission_type_Manual,model_transmission_type_Others,model_drive_Front Wheel Drive,model_drive_Rear Wheel Drive,model_engine_fuel_Electric,model_engine_fuel_Hybrid,model_engine_fuel_Premium,model_engine_fuel_Regular,brands
2,1798.0,88800.0,17630.0,95000.0,100.0,4.35,30006.0,24009.0,4,1530.612244897959,4,42.770500000000006,102001,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
2,1798.0,132000.0,18250.0,54950.0,100.0,6.67,27507.0,20510.0,5,1365.079365079365,4,42.770500000000006,96010,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
2,1798.0,95800.0,19860.0,91000.0,100.0,4.21,30008.0,24012.0,4,1530.612244897959,4,42.770500000000006,102001,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
2,1798.0,41500.0,22080.0,90000.0,100.0,0.5,39156.0,16819.0,5,1419.501133786848,4,45.041500000000006,97000,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,2.0
2,1798.0,135800.0,17624.0,30000.0,900.0,7.3,26807.0,14530.0,5,1394.5578231292516,4,42.770500000000006,96011,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,68800.0,12470.0,101120.0,73.0,5.51,35505.0,21303.0,5,1329.7052154195012,4,45.041500000000006,102001,15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0
2,1798.0,90800.0,12920.0,133000.0,73.0,7.02,41506.0,24904.0,5,1419.501133786848,4,45.041500000000006,102001,13,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2.0
2,1798.0,27800.0,27680.0,125000.0,125.0,0.59,28949.0,22529.0,5,1594.5578231292516,4,60.938500000000005,102001,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0
2,1798.0,24000.0,14940.0,150000.0,125.0,0.85,28957.0,22540.0,5,1594.5578231292516,4,60.938500000000005,96011,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
2,1798.0,32688.0,13910.0,95000.0,125.0,0.42,27608.0,25652.0,5,1594.5578231292516,4,60.938500000000005,102001,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
2,1798.0,38888.0,14650.0,130000.0,125.0,0.69,29466.0,28253.0,5,1594.5578231292516,4,60.938500000000005,101334,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
2,1798.0,39800.0,16970.0,122000.0,125.0,0.51,29418.0,28186.0,5,1594.5578231292516,4,60.938500000000005,101334,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
2,1798.0,40888.0,15850.0,150000.0,125.0,0.69,29428.0,28200.0,5,1594.5578231292516,4,60.938500000000005,96010,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
2,1798.0,128800.0,26300.0,53831.0,130.0,3.36,60528.0,80951.0,5,4045.0,4,16.0,101334,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1798.0,96000.0,19031.0,107000.0,1000.0,4.4,30006.0,24009.0,4,1530.612244897959,4,42.770500000000006,110001,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
2,1798.0,138800.0,18040.0,30000.0,90.0,7.29,26807.0,14530.0,5,1394.5578231292516,4,42.770500000000006,101334,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,138800.0,18040.0,31000.0,90.0,7.29,26807.0,14530.0,5,1394.5578231292516,4,42.770500000000006,102001,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,116800.0,15930.0,54000.0,90.0,6.82,27823.0,15953.0,5,1319.7278911564626,4,49.961999999999996,101334,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,137800.0,15480.0,19000.0,90.0,8.38,27694.0,15772.0,5,1319.7278911564626,4,49.961999999999996,102001,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,115500.0,15700.0,50200.0,90.0,6.98,24893.0,11851.0,5,1319.7278911564626,4,49.961999999999996,102001,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,109000.0,15330.0,50000.0,90.0,6.52,25729.0,18021.0,5,1319.7278911564626,4,49.961999999999996,101334,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,1.0
2,1798.0,81800.0,12370.0,137000.0,118.0,6.61,36062.0,36062.0,5,1729.705215419501,4,63.966499999999996,102001,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.0
2,1798.0,68000.0,13750.0,143000.0,118.0,4.94,30490.0,30490.0,5,1516.5532879818593,4,70.02250000000001,96010,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,2.0
2,1798.0,73800.0,14750.0,92500.0,118.0,5.0,28301.0,31622.0,5,1464.8526077097506,4,70.02250000000001,97000,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,64800.0,12880.0,97000.0,118.0,5.02,30444.0,30444.0,5,1516.5532879818593,4,70.02250000000001,102001,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,2.0
2,1798.0,92888.0,16110.0,122000.0,132.0,4.68,30534.0,34748.0,5,1484.8072562358277,4,70.02250000000001,96011,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,43800.0,15830.0,103000.0,132.0,0.85,29858.0,28802.0,5,1479.8185941043084,4,70.02250000000001,102001,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,89000.0,15530.0,109530.0,132.0,4.61,30535.0,34749.0,5,1484.8072562358277,4,70.02250000000001,101334,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,70800.0,15590.0,83000.0,132.0,3.6,30203.0,29285.0,5,1479.8185941043084,4,70.02250000000001,102001,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,96000.0,15240.0,77140.0,132.0,5.24,28714.0,32200.0,5,1489.795918367347,4,70.02250000000001,96010,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,49500.0,15120.0,110000.0,132.0,2.32,29813.0,28739.0,5,1479.8185941043084,4,70.02250000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,49100.0,15210.0,97000.0,132.0,2.29,29725.0,28615.0,5,1479.8185941043084,4,70.02250000000001,97000,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,120000.0,15930.0,40000.0,132.0,6.52,28710.0,32194.0,5,1507.936507936508,4,70.02250000000001,102001,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,47800.0,16780.0,110000.0,132.0,0.99,29813.0,28739.0,5,1479.8185941043084,4,70.02250000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,102000.0,15780.0,75912.0,132.0,5.44,28711.0,32196.0,5,1489.795918367347,4,70.02250000000001,97000,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,123000.0,24620.0,25400.0,132.0,3.91,43831.0,53364.0,2,1529.705215419501,4,54.8825,102001,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1798.0,78500.0,15570.0,121281.0,132.0,3.85,32118.0,36966.0,5,1484.8072562358277,4,70.02250000000001,101334,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,80000.0,15780.0,83190.0,132.0,3.89,32118.0,36966.0,5,1484.8072562358277,4,70.02250000000001,96010,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,56800.0,15840.0,109000.0,132.0,2.61,31404.0,30966.0,5,1479.8185941043084,4,70.02250000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,64888.0,17310.0,120000.0,132.0,2.85,31369.0,30917.0,5,1479.8185941043084,4,70.02250000000001,101334,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1798.0,70800.0,18790.0,95125.0,140.0,2.61,40434.0,43608.0,5,1724.7165532879817,4,74.94300000000001,96010,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,55800.0,17370.0,169757.0,140.0,1.0,39446.0,42225.0,5,1724.7165532879817,4,74.94300000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,53800.0,23090.0,130000.0,140.0,0.52,35892.0,37249.0,5,1689.795918367347,4,74.94300000000001,96011,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
2,1798.0,112000.0,20780.0,44500.0,140.0,4.02,43964.0,53550.0,5,1724.7165532879817,4,74.94300000000001,102001,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,54500.0,18840.0,118000.0,140.0,0.77,39435.0,42209.0,5,1724.7165532879817,4,74.94300000000001,96011,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,119800.0,18640.0,18602.0,156.0,5.36,34180.0,39852.0,5,1102.9478458049887,4,43.906,102001,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0
2,1798.0,58888.0,18687.0,888.0,1400.0,2.0,39435.0,42209.0,5,1724.7165532879817,4,74.94300000000001,97000,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,55800.0,17368.0,169756.0,1400.0,2.0,39446.0,42225.0,5,1724.7165532879817,4,74.94300000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,59800.0,19945.0,130000.0,1400.0,1.9,39446.0,42225.0,5,1724.7165532879817,4,74.94300000000001,102001,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1798.0,103800.0,19940.0,119000.0,140.0,3.86,43967.0,53554.0,5,1724.7165532879817,4,74.94300000000001,102001,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,2.0
3,1798.0,94800.0,19370.0,84888.0,100.0,4.27,30008.0,24012.0,4,1530.612244897959,4,42.770500000000006,101334,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0
3,1798.0,30800.0,17450.0,150000.0,125.0,0.02,29476.0,23267.0,5,1594.5578231292516,4,60.938500000000005,96011,9,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,2.0
3,1798.0,119700.0,11960.0,95660.0,125.0,10.0,28964.0,22550.0,5,1594.5578231292516,4,60.938500000000005,102001,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0
3,1798.0,119800.0,11970.0,105000.0,125.0,10.0,28970.0,22558.0,5,1594.5578231292516,4,60.938500000000005,101334,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0
3,1798.0,78000.0,12260.0,110000.0,118.0,6.36,36062.0,36062.0,5,1729.705215419501,4,63.966499999999996,101334,14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2.0
3,1798.0,28800.0,23820.0,130000.0,118.0,0.54,28302.0,31623.0,5,1464.8526077097506,4,70.02250000000001,102001,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,66800.0,13290.0,152121.0,118.0,5.02,30513.0,30513.0,5,1516.5532879818593,4,70.02250000000001,96011,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,2.0
3,1798.0,103800.0,15930.0,84000.0,132.0,5.5,28716.0,32203.0,5,1489.795918367347,4,70.02250000000001,96011,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,49800.0,14810.0,140000.0,132.0,2.39,29773.0,28683.0,5,1479.8185941043084,4,70.02250000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,55800.0,23690.0,106500.0,132.0,0.75,29840.0,28776.0,5,1479.8185941043084,4,70.02250000000001,96011,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,118000.0,24250.0,79107.0,132.0,3.78,43215.0,52501.0,2,1529.705215419501,4,54.8825,101334,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0
3,1798.0,46800.0,16120.0,86000.0,132.0,0.94,31415.0,30981.0,5,1479.8185941043084,4,70.02250000000001,102001,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,51800.0,14440.0,104883.0,132.0,2.51,31455.0,31037.0,5,1479.8185941043084,4,70.02250000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,53800.0,15240.0,98000.0,132.0,2.51,31455.0,31037.0,5,1479.8185941043084,4,70.02250000000001,96011,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,52888.0,14910.0,118000.0,132.0,2.51,31375.0,30925.0,5,1479.8185941043084,4,70.02250000000001,102001,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
3,1798.0,84800.0,14110.0,99000.0,132.0,4.69,32149.0,37009.0,5,1484.8072562358277,4,70.02250000000001,102001,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
